timestamp,pos_x,pos_y,pos_z,force_x,force_y,force_z,adm_disp_x,adm_disp_y,adm_disp_z,adm_vel_x,adm_vel_y,adm_vel_z,ee_des_x,ee_des_y,ee_des_z,ee_vel_cmd_x,ee_vel_cmd_y,ee_vel_cmd_z,qdot_cmd_norm,tau_norm,tau_max_abs,base_x,base_y,base_yaw
1777265511.583311,0.644345,0.271210,0.949867,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000873,-0.000127,0.000351,0.002121,40.550291,39.893608,-2.996333,2.007699,-1.566687
1777265511.593202,0.644335,0.271219,0.949870,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000965,-0.000213,0.000324,0.002169,40.549732,39.893404,-2.996330,2.007703,-1.566685
1777265511.603292,0.644327,0.271226,0.949873,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001047,-0.000282,0.000297,0.002228,40.552637,39.896306,-2.996326,2.007708,-1.566681
1777265511.613350,0.644319,0.271234,0.949876,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001125,-0.000356,0.000274,0.002295,40.554782,39.898424,-2.996323,2.007712,-1.566679
1777265511.623135,0.644311,0.271241,0.949878,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001194,-0.000420,0.000251,0.002367,40.558174,39.901524,-2.996319,2.007716,-1.566677
1777265511.633126,0.644305,0.271246,0.949880,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001256,-0.000475,0.000232,0.002439,40.554909,39.898307,-2.996316,2.007719,-1.566676
1777265511.643135,0.644300,0.271251,0.949881,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001299,-0.000518,0.000219,0.002507,40.559116,39.902612,-2.996314,2.007720,-1.566675
1777265511.653316,0.644295,0.271255,0.949883,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001349,-0.000560,0.000200,0.002572,40.556116,39.899444,-2.996312,2.007721,-1.566674
1777265511.663221,0.644291,0.271260,0.949885,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001389,-0.000601,0.000183,0.002632,40.554922,39.898075,-2.996310,2.007722,-1.566675
1777265511.673379,0.644288,0.271263,0.949887,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001415,-0.000631,0.000168,0.002684,40.553286,39.896109,-2.996307,2.007722,-1.566675
1777265511.683300,0.644287,0.271265,0.949888,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001429,-0.000654,0.000154,0.002725,40.551521,39.894238,-2.996305,2.007722,-1.566676
1777265511.693124,0.644285,0.271267,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001429,-0.000654,0.000154,0.002725,40.551521,39.894238,-2.996304,2.007720,-1.566676
1777265511.703108,0.644285,0.271269,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001440,-0.000673,0.000143,0.002757,40.550203,39.892868,-2.996303,2.007718,-1.566677
1777265511.713175,0.644285,0.271269,0.949891,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001447,-0.000686,0.000133,0.002781,40.546711,39.889586,-2.996301,2.007717,-1.566679
1777265511.723323,0.644286,0.271270,0.949892,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001437,-0.000695,0.000122,0.002804,40.551058,39.893264,-2.996300,2.007714,-1.566681
1777265511.733306,0.644287,0.271269,0.949892,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001423,-0.000687,0.000119,0.002802,40.545523,39.887537,-2.996299,2.007713,-1.566683
1777265511.743303,0.644289,0.271268,0.949892,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001406,-0.000682,0.000118,0.002795,40.547137,39.888796,-2.996297,2.007711,-1.566685
1777265511.753126,0.644291,0.271267,0.949892,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001388,-0.000666,0.000122,0.002782,40.542633,39.884571,-2.996297,2.007707,-1.566687
1777265511.763136,0.644293,0.271265,0.949891,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001369,-0.000650,0.000125,0.002765,40.539007,39.880514,-2.996296,2.007703,-1.566690
1777265511.773104,0.644295,0.271262,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001346,-0.000627,0.000139,0.002746,40.550392,39.892330,-2.996295,2.007700,-1.566693
1777265511.783237,0.644297,0.271260,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001328,-0.000601,0.000150,0.002725,40.550976,39.892969,-2.996294,2.007696,-1.566696
1777265511.793360,0.644300,0.271257,0.949887,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001302,-0.000575,0.000163,0.002701,40.551316,39.892748,-2.996293,2.007693,-1.566700
1777265511.803230,0.644304,0.271253,0.949885,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001268,-0.000535,0.000181,0.002672,40.558996,39.900452,-2.996292,2.007691,-1.566702
1777265511.813309,0.644307,0.271249,0.949884,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001238,-0.000501,0.000198,0.002642,40.553130,39.894622,-2.996292,2.007686,-1.566705
1777265511.823125,0.644310,0.271246,0.949882,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001204,-0.000468,0.000210,0.002608,40.550429,39.891550,-2.996291,2.007682,-1.566709
1777265511.833120,0.644314,0.271242,0.949881,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001170,-0.000429,0.000226,0.002573,40.556598,39.897818,-2.996290,2.007678,-1.566713
1777265511.843186,0.644317,0.271239,0.949880,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001144,-0.000408,0.000235,0.002540,40.547233,39.888038,-2.996289,2.007675,-1.566718
1777265511.853375,0.644320,0.271235,0.949878,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001108,-0.000370,0.000249,0.002505,40.555230,39.896169,-2.996289,2.007671,-1.566722
1777265511.863338,0.644324,0.271231,0.949877,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001108,-0.000370,0.000249,0.002505,40.555230,39.896169,-2.996289,2.007665,-1.566725
1777265511.873237,0.644326,0.271229,0.949875,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001055,-0.000306,0.000275,0.002442,40.554104,39.895441,-2.996288,2.007661,-1.566729
1777265511.883261,0.644329,0.271226,0.949875,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.001028,-0.000277,0.000281,0.002412,40.549424,39.890357,-2.996288,2.007657,-1.566733
1777265511.893120,0.644332,0.271223,0.949874,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000999,-0.000250,0.000293,0.002382,40.554367,39.895499,-2.996287,2.007652,-1.566738
1777265511.903112,0.644335,0.271219,0.949873,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000967,-0.000215,0.000301,0.002352,40.559434,39.900410,-2.996286,2.007649,-1.566742
1777265511.913190,0.644338,0.271218,0.949872,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000945,-0.000203,0.000305,0.002324,40.552862,39.893437,-2.996285,2.007644,-1.566748
1777265511.923318,0.644340,0.271215,0.949872,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000917,-0.000174,0.000312,0.002297,40.552545,39.893261,-2.996285,2.007639,-1.566752
1777265511.933235,0.644343,0.271212,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000917,-0.000174,0.000312,0.002297,40.552545,39.893261,-2.996285,2.007636,-1.566756
1777265511.943340,0.644345,0.271211,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000894,-0.000153,0.000317,0.002271,40.559774,39.900701,-2.996285,2.007630,-1.566761
1777265511.953297,0.644348,0.271209,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000871,-0.000138,0.000320,0.002246,40.552835,39.893797,-2.996284,2.007626,-1.566765
1777265511.963116,0.644351,0.271208,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000819,-0.000110,0.000320,0.002194,40.555336,39.895961,-2.996283,2.007623,-1.566771
1777265511.973127,0.644353,0.271206,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000799,-0.000095,0.000320,0.002171,40.546236,39.886771,-2.996283,2.007617,-1.566776
1777265511.983187,0.644354,0.271205,0.949870,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000785,-0.000081,0.000322,0.002151,40.557733,39.898707,-2.996282,2.007613,-1.566781
1777265511.993262,0.644356,0.271204,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000772,-0.000073,0.000321,0.002133,40.551241,39.892125,-2.996281,2.007609,-1.566787
1777265512.003274,0.644357,0.271203,0.949870,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000763,-0.000065,0.000322,0.002119,40.554380,39.895548,-2.996281,2.007604,-1.566791
1777265512.013371,0.644358,0.271203,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000753,-0.000066,0.000318,0.002106,40.550953,39.891668,-2.996281,2.007600,-1.566796
1777265512.023156,0.644360,0.271203,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000753,-0.000066,0.000318,0.002106,40.550953,39.891668,-2.996279,2.007596,-1.566802
1777265512.033142,0.644361,0.271202,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000735,-0.000059,0.000318,0.002091,40.555840,39.896316,-2.996279,2.007591,-1.566807
1777265512.043321,0.644362,0.271201,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000723,-0.000049,0.000319,0.002078,40.555898,39.896881,-2.996278,2.007587,-1.566813
1777265512.053428,0.644363,0.271201,0.949871,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000712,-0.000045,0.000318,0.002066,40.555488,39.896373,-2.996278,2.007582,-1.566818
1777265512.063297,0.644366,0.271198,0.949872,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000704,-0.000040,0.000315,0.002055,40.556546,39.897518,-2.996276,2.007578,-1.566820
1777265512.073368,0.644369,0.271198,0.949872,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000678,-0.000015,0.000309,0.002039,40.555273,39.895712,-2.996274,2.007577,-1.566825
1777265512.083278,0.644372,0.271198,0.949872,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000616,-0.000019,0.000312,0.001996,40.556998,39.897649,-2.996273,2.007574,-1.566831
1777265512.093200,0.644372,0.271200,0.949873,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000616,-0.000031,0.000302,0.001980,40.551167,39.892442,-2.996273,2.007569,-1.566836
1777265512.103129,0.644373,0.271200,0.949874,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000609,-0.000035,0.000287,0.001965,40.550794,39.891724,-2.996272,2.007565,-1.566841
1777265512.113166,0.644375,0.271200,0.949875,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000593,-0.000039,0.000281,0.001950,40.556633,39.897130,-2.996271,2.007561,-1.566844
1777265512.123250,0.644377,0.271203,0.949875,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000573,-0.000058,0.000280,0.001934,40.557399,39.898273,-2.996270,2.007558,-1.566850
1777265512.133352,0.644377,0.271206,0.949876,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000573,-0.000058,0.000280,0.001934,40.557399,39.898273,-2.996268,2.007554,-1.566857
1777265512.143316,0.644377,0.271207,0.949878,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000569,-0.000105,0.000250,0.001910,40.544845,39.885805,-2.996268,2.007551,-1.566860
1777265512.153127,0.644379,0.271209,0.949879,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000552,-0.000118,0.000241,0.001897,40.554695,39.895313,-2.996266,2.007549,-1.566865
1777265512.163127,0.644380,0.271212,0.949880,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000544,-0.000145,0.000236,0.001885,40.548685,39.889320,-2.996265,2.007544,-1.566871
1777265512.173234,0.644379,0.271214,0.949881,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000554,-0.000170,0.000225,0.001879,40.546997,39.888368,-2.996264,2.007540,-1.566877
1777265512.183366,0.644379,0.271214,0.949882,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000553,-0.000163,0.000212,0.001873,40.549520,39.890448,-2.996263,2.007537,-1.566882
1777265512.193323,0.644380,0.271214,0.949882,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000542,-0.000170,0.000211,0.001866,40.551795,39.892093,-2.996261,2.007534,-1.566888
1777265512.203324,0.644380,0.271215,0.949882,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000543,-0.000179,0.000210,0.001862,40.551033,39.892178,-2.996261,2.007530,-1.566892
1777265512.213402,0.644379,0.271216,0.949883,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000555,-0.000186,0.000201,0.001862,40.544363,39.885416,-2.996260,2.007526,-1.566899
1777265512.223122,0.644379,0.271213,0.949884,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000554,-0.000162,0.000192,0.001860,40.551821,39.892617,-2.996258,2.007523,-1.566903
1777265512.233163,0.644379,0.271214,0.949884,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000554,-0.000167,0.000197,0.001859,40.555760,39.896416,-2.996256,2.007520,-1.566910
1777265512.243175,0.644377,0.271214,0.949884,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000567,-0.000165,0.000195,0.001861,40.551858,39.893232,-2.996256,2.007516,-1.566916
1777265512.253365,0.644376,0.271212,0.949885,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000578,-0.000152,0.000186,0.001864,40.544361,39.885378,-2.996255,2.007513,-1.566922
1777265512.263226,0.644376,0.271210,0.949885,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000578,-0.000133,0.000187,0.001866,40.557401,39.898603,-2.996254,2.007508,-1.566927
1777265512.273316,0.644375,0.271211,0.949885,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000588,-0.000136,0.000188,0.001870,40.556107,39.897794,-2.996253,2.007506,-1.566933
1777265512.283128,0.644374,0.271209,0.949886,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000599,-0.000118,0.000178,0.001874,40.547952,39.889246,-2.996252,2.007502,-1.566939
1777265512.293147,0.644374,0.271208,0.949886,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000597,-0.000113,0.000177,0.001876,40.557108,39.898252,-2.996251,2.007499,-1.566944
1777265512.303146,0.644374,0.271209,0.949886,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000599,-0.000119,0.000176,0.001878,40.554280,39.895730,-2.996250,2.007494,-1.566951
1777265512.313338,0.644373,0.271211,0.949887,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000607,-0.000136,0.000170,0.001881,40.550404,39.891769,-2.996249,2.007490,-1.566958
1777265512.323388,0.644373,0.271211,0.949888,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000605,-0.000138,0.000155,0.001881,40.542080,39.882547,-2.996247,2.007487,-1.566964
1777265512.333362,0.644375,0.271211,0.949888,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000594,-0.000137,0.000156,0.001878,40.555364,39.896292,-2.996247,2.007484,-1.566968
1777265512.343266,0.644375,0.271213,0.949888,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000593,-0.000155,0.000153,0.001875,40.548168,39.889144,-2.996246,2.007479,-1.566975
1777265512.353184,0.644375,0.271212,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000593,-0.000146,0.000146,0.001873,40.548330,39.889335,-2.996245,2.007476,-1.566982
1777265512.363184,0.644375,0.271211,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000589,-0.000140,0.000147,0.001870,40.554547,39.895688,-2.996244,2.007473,-1.566988
1777265512.373220,0.644375,0.271212,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000593,-0.000149,0.000149,0.001869,40.552250,39.893580,-2.996243,2.007469,-1.566995
1777265512.383257,0.644374,0.271212,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000597,-0.000149,0.000142,0.001869,40.544450,39.885548,-2.996242,2.007465,-1.567002
1777265512.393229,0.644375,0.271211,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000588,-0.000137,0.000139,0.001867,40.551398,39.892119,-2.996240,2.007462,-1.567008
1777265512.403206,0.644376,0.271212,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000584,-0.000144,0.000143,0.001864,40.553261,39.893984,-2.996239,2.007460,-1.567014
1777265512.413155,0.644375,0.271211,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000585,-0.000139,0.000140,0.001862,40.544069,39.884763,-2.996238,2.007456,-1.567022
1777265512.423156,0.644376,0.271209,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000580,-0.000121,0.000141,0.001860,40.551869,39.892544,-2.996237,2.007452,-1.567026
1777265512.433153,0.644376,0.271210,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000583,-0.000126,0.000146,0.001859,40.553172,39.894301,-2.996237,2.007449,-1.567034
1777265512.443166,0.644375,0.271210,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000593,-0.000125,0.000146,0.001862,40.549154,39.890665,-2.996236,2.007445,-1.567041
1777265512.453164,0.644375,0.271208,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000592,-0.000107,0.000142,0.001862,40.552776,39.893498,-2.996234,2.007443,-1.567047
1777265512.463192,0.644374,0.271208,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000596,-0.000107,0.000149,0.001865,40.554513,39.895600,-2.996233,2.007440,-1.567053
1777265512.473154,0.644372,0.271208,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000615,-0.000112,0.000149,0.001871,40.550930,39.892678,-2.996233,2.007434,-1.567061
1777265512.483162,0.644372,0.271207,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000615,-0.000099,0.000141,0.001875,40.552047,39.893118,-2.996231,2.007432,-1.567067
1777265512.493152,0.644373,0.271207,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000613,-0.000097,0.000146,0.001877,40.552956,39.893873,-2.996230,2.007428,-1.567074
1777265512.503199,0.644372,0.271207,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000620,-0.000104,0.000145,0.001880,40.551244,39.892416,-2.996229,2.007425,-1.567082
1777265512.513181,0.644372,0.271205,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000622,-0.000085,0.000141,0.001882,40.547200,39.888334,-2.996228,2.007421,-1.567088
1777265512.523154,0.644372,0.271205,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000622,-0.000085,0.000141,0.001882,40.547200,39.888334,-2.996227,2.007418,-1.567096
1777265512.533191,0.644371,0.271205,0.949889,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000628,-0.000081,0.000144,0.001886,40.551308,39.892692,-2.996226,2.007415,-1.567102
1777265512.543212,0.644370,0.271204,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000641,-0.000074,0.000136,0.001891,40.543404,39.884682,-2.996226,2.007410,-1.567109
1777265512.553166,0.644370,0.271203,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000637,-0.000061,0.000137,0.001893,40.555060,39.896518,-2.996224,2.007408,-1.567116
1777265512.563185,0.644369,0.271204,0.949890,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000646,-0.000074,0.000139,0.001898,40.553831,39.895434,-2.996224,2.007403,-1.567124
1777265512.573192,0.644369,0.271204,0.949891,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000648,-0.000074,0.000132,0.001900,40.545584,39.886753,-2.996223,2.007400,-1.567131
1777265512.583216,0.644370,0.271204,0.949891,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000640,-0.000076,0.000130,0.001900,40.552376,39.893100,-2.996222,2.007397,-1.567138
1777265512.593227,0.644370,0.271206,0.949890,30.0000,30.0000,30.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644437,0.271196,0.949904,0.000640,-0.000076,0.000130,0.001900,40.552376,39.893100,-2.996221,2.007392,-1.567146
1777265512.603248,0.644371,0.271207,0.949891,30.0000,30.0000,30.0000,0.001193,0.001191,0.001090,0.029744,0.029649,0.027134,0.645630,0.272387,0.950994,0.030003,0.029431,0.027086,0.040331,41.114210,40.451392,-2.996220,2.007390,-1.567152
1777265512.613173,0.644376,0.271215,0.949901,30.0000,30.0000,30.0000,0.002237,0.002230,0.002041,0.029751,0.029648,0.027127,0.646674,0.273427,0.951946,0.029978,0.029470,0.027071,0.051171,41.149446,40.484116,-2.996224,2.007388,-1.567156
1777265512.623163,0.644400,0.271235,0.949933,30.0000,30.0000,30.0000,0.003423,0.003412,0.003123,0.029745,0.029650,0.027132,0.647860,0.274609,0.953028,0.029943,0.029526,0.027049,0.058532,41.091349,40.420752,-2.996233,2.007402,-1.567136
