timestamp,pos_x,pos_y,pos_z,force_x,force_y,force_z,adm_disp_x,adm_disp_y,adm_disp_z,adm_vel_x,adm_vel_y,adm_vel_z,ee_des_x,ee_des_y,ee_des_z,ee_vel_cmd_x,ee_vel_cmd_y,ee_vel_cmd_z,qdot_cmd_norm,tau_norm,tau_max_abs,base_x,base_y,base_yaw,base_ref_x,base_ref_y,base_ref_yaw,base_vel_cmd_x,base_vel_cmd_y,base_vel_cmd_yaw
1778249173.294064,0.641250,0.271958,0.956925,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000179,-0.000263,-0.000171,0.000681,40.644199,40.002669,-3.003452,1.996231,-1.572436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.304440,0.641250,0.271956,0.956924,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000176,-0.000250,-0.000165,0.000668,40.664811,40.020651,-3.003453,1.996218,-1.572421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.313832,0.641251,0.271955,0.956923,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000184,-0.000244,-0.000153,0.000658,40.647104,40.007418,-3.003453,1.996208,-1.572404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.323971,0.641247,0.271953,0.956924,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000152,-0.000226,-0.000162,0.000641,40.663105,40.023062,-3.003454,1.996191,-1.572390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.334058,0.641254,0.271953,0.956918,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000205,-0.000223,-0.000115,0.000635,40.683368,40.035175,-3.003454,1.996180,-1.572371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.343836,0.641253,0.271951,0.956918,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000200,-0.000211,-0.000121,0.000629,40.636726,39.997362,-3.003455,1.996169,-1.572354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.354281,0.641253,0.271948,0.956918,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000197,-0.000189,-0.000117,0.000621,40.668648,40.023423,-3.003455,1.996153,-1.572338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.363951,0.641258,0.271947,0.956914,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000239,-0.000181,-0.000089,0.000622,40.650753,40.008087,-3.003456,1.996143,-1.572317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.374088,0.641261,0.271944,0.956914,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000256,-0.000160,-0.000086,0.000627,40.648045,40.005032,-3.003456,1.996132,-1.572298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.384171,0.641263,0.271942,0.956912,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000273,-0.000145,-0.000072,0.000633,40.669062,40.022168,-3.003457,1.996118,-1.572280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
